year,name,fraction,sex
1880,Mary,0.072384,f
1880,Anna,0.026679,f
1880,Emma,0.020522,f
1880,Elizabeth,0.019866,f
1880,Minnie,0.017889,f
1880,Margaret,0.016167,f
1880,Ida,0.015081,f
1880,Alice,0.014487,f
1880,Bertha,0.013524,f
1880,Sarah,0.013196,f
1880,Annie,0.012889,f
1880,Clara,0.012561,f
1880,Ella,0.011844,f
1880,Florence,0.010891,f
1880,Cora,0.010707,f
1880,Martha,0.010655,f
1880,Laura,0.010368,f
1880,Nellie,0.010194,f
1880,Grace,0.010061,f
1880,Carrie,0.009723,f
1880,Maude,0.008791,f
1880,Mabel,0.008278,f
1880,Bessie,0.008155,f
1880,Jennie,0.008125,f
1880,Gertrude,0.008063,f
1880,Julia,0.008022,f
1880,Hattie,0.007879,f
1880,Edith,0.007869,f
1880,Mattie,0.007213,f
1880,Rose,0.007172,f
1880,Catherine,0.007049,f
1880,Lillian,0.006885,f
1880,Ada,0.00668,f
1880,Lillie,0.006629,f
1880,Helen,0.006516,f
1880,Jessie,0.006506,f
1880,Louise,0.006506,f
1880,Ethel,0.006485,f
1880,Lula,0.006362,f
1880,Myrtle,0.006301,f
1880,Eva,0.006291,f
1880,Frances,0.006199,f
1880,Lena,0.006178,f
1880,Lucy,0.006045,f
1880,Edna,0.006024,f
1880,Maggie,0.005963,f
1880,Pearl,0.00583,f
1880,Daisy,0.005778,f
1880,Fannie,0.005737,f
1880,Josephine,0.005574,f
1880,Dora,0.005369,f
1880,Rosa,0.005194,f
1880,Katherine,0.005143,f
1880,Agnes,0.004846,f
1880,Marie,0.004826,f
1880,Nora,0.004826,f
1880,May,0.004733,f
1880,Mamie,0.004467,f
1880,Blanche,0.004375,f
1880,Stella,0.004242,f
1880,Ellen,0.004211,f
1880,Nancy,0.004201,f
1880,Effie,0.00416,f
1880,Sallie,0.004139,f
1880,Nettie,0.004129,f
1880,Della,0.004006,f
1880,Lizzie,0.003975,f
1880,Flora,0.00374,f
1880,Susie,0.003699,f
1880,Maud,0.003535,f
1880,Mae,0.003524,f
1880,Etta,0.003309,f
1880,Harriet,0.003268,f
1880,Sadie,0.003248,f
1880,Caroline,0.003135,f
1880,Katie,0.003104,f
1880,Lydia,0.003094,f
1880,Elsie,0.003084,f
1880,Kate,0.003063,f
1880,Susan,0.00293,f
1880,Mollie,0.002899,f
1880,Alma,0.002838,f
1880,Addie,0.002807,f
1880,Georgia,0.002654,f
1880,Eliza,0.002582,f
1880,Lulu,0.002551,f
1880,Nannie,0.002541,f
1880,Lottie,0.00251,f
1880,Amanda,0.002469,f
1880,Belle,0.002438,f
1880,Charlotte,0.002428,f
1880,Rebecca,0.002418,f
1880,Ruth,0.002397,f
1880,Viola,0.002346,f
1880,Olive,0.002295,f
1880,Amelia,0.002264,f
1880,Hannah,0.002264,f
1880,Jane,0.002203,f
1880,Virginia,0.002182,f
1880,Emily,0.002152,f
1880,Matilda,0.002152,f
1880,Irene,0.00209,f
1880,Kathryn,0.00209,f
1880,Esther,0.002029,f
1880,Willie,0.001967,f
1880,Henrietta,0.001957,f
1880,Ollie,0.001875,f
1880,Amy,0.001711,f
1880,Rachel,0.001701,f
1880,Sara,0.001691,f
1880,Estella,0.00166,f
1880,Theresa,0.001568,f
1880,Augusta,0.001547,f
1880,Ora,0.001527,f
1880,Pauline,0.001475,f
1880,Josie,0.001445,f
1880,Lola,0.001414,f
1880,Sophia,0.001414,f
1880,Leona,0.001404,f
1880,Anne,0.001393,f
1880,Mildred,0.001352,f
1880,Ann,0.001342,f
1880,Beulah,0.001342,f
1880,Callie,0.001342,f
1880,Lou,0.001342,f
1880,Delia,0.001322,f
1880,Eleanor,0.001322,f
1880,Barbara,0.001301,f
1880,Iva,0.001301,f
1880,Louisa,0.001291,f
1880,Maria,0.001281,f
1880,Mayme,0.00127,f
1880,Evelyn,0.00125,f
1880,Estelle,0.001219,f
1880,Nina,0.001219,f
1880,Betty,0.001199,f
1880,Marion,0.001178,f
1880,Bettie,0.001158,f
1880,Dorothy,0.001147,f
1880,Luella,0.001137,f
1880,Inez,0.001086,f
1880,Lela,0.001086,f
1880,Rosie,0.001086,f
1880,Allie,0.001076,f
1880,Millie,0.001076,f
1880,Janie,0.000984,f
1880,Cornelia,0.000963,f
1880,Victoria,0.000953,f
1880,Ruby,0.000943,f
1880,Winifred,0.000943,f
1880,Alta,0.000932,f
1880,Celia,0.000922,f
1880,Christine,0.000912,f
1880,Beatrice,0.000891,f
1880,Birdie,0.000871,f
1880,Harriett,0.00085,f
1880,Mable,0.00085,f
1880,Myra,0.00085,f
1880,Sophie,0.00085,f
1880,Tillie,0.00085,f
1880,Isabel,0.00083,f
1880,Sylvia,0.00083,f
1880,Carolyn,0.00082,f
1880,Isabelle,0.00082,f
1880,Leila,0.00082,f
1880,Sally,0.00082,f
1880,Ina,0.000809,f
1880,Essie,0.000799,f
1880,Bertie,0.000789,f
1880,Nell,0.000789,f
1880,Alberta,0.000779,f
1880,Katharine,0.000779,f
1880,Lora,0.000758,f
1880,Rena,0.000758,f
1880,Mina,0.000748,f
1880,Rhoda,0.000748,f
1880,Mathilda,0.000738,f
1880,Abbie,0.000727,f
1880,Eula,0.000717,f
1880,Dollie,0.000707,f
1880,Hettie,0.000707,f
1880,Eunice,0.000686,f
1880,Fanny,0.000686,f
1880,Ola,0.000686,f
1880,Lenora,0.000676,f
1880,Adelaide,0.000666,f
1880,Christina,0.000666,f
1880,Lelia,0.000666,f
1880,Nelle,0.000666,f
1880,Sue,0.000666,f
1880,Johanna,0.000656,f
1880,Lilly,0.000656,f
1880,Lucinda,0.000645,f
1880,Minerva,0.000645,f
1880,Lettie,0.000635,f
1880,Roxie,0.000635,f
1880,Cynthia,0.000625,f
1880,Helena,0.000615,f
1880,Hilda,0.000615,f
1880,Hulda,0.000615,f
1880,Bernice,0.000604,f
1880,Genevieve,0.000604,f
1880,Jean,0.000604,f
1880,Cordelia,0.000594,f
1880,Marian,0.000574,f
1880,Francis,0.000564,f
1880,Jeanette,0.000564,f
1880,Adeline,0.000553,f
1880,Gussie,0.000553,f
1880,Leah,0.000553,f
1880,Lois,0.000543,f
1880,Lura,0.000543,f
1880,Mittie,0.000543,f
1880,Hallie,0.000523,f
1880,Isabella,0.000512,f
1880,Olga,0.000512,f
1880,Phoebe,0.000512,f
1880,Teresa,0.000512,f
1880,Hester,0.000502,f
1880,Lida,0.000502,f
1880,Lina,0.000502,f
1880,Winnie,0.000502,f
1880,Claudia,0.000492,f
1880,Marguerite,0.000492,f
1880,Vera,0.000492,f
1880,Cecelia,0.000482,f
1880,Bess,0.000471,f
1880,Emilie,0.000471,f
1880,John,0.000471,f
1880,Rosetta,0.000471,f
1880,Verna,0.000471,f
1880,Myrtie,0.000461,f
1880,Cecilia,0.000451,f
1880,Elva,0.000451,f
1880,Olivia,0.000451,f
1880,Ophelia,0.000451,f
1880,Georgie,0.000441,f
1880,Elnora,0.00043,f
1880,Violet,0.00043,f
1880,Adele,0.00042,f
1880,Lily,0.00042,f
1880,Linnie,0.00042,f
1880,Loretta,0.00042,f
1880,Madge,0.00042,f
1880,Polly,0.00042,f
1880,Virgie,0.00042,f
1880,Eugenia,0.00041,f
1880,Lucile,0.00041,f
1880,Lucille,0.00041,f
1880,Mabelle,0.0004,f
1880,Rosalie,0.0004,f
1880,Kittie,0.000389,f
1880,Meta,0.000379,f
1880,Angie,0.000369,f
1880,Dessie,0.000369,f
1880,Georgiana,0.000369,f
1880,Lila,0.000369,f
1880,Regina,0.000369,f
1880,Selma,0.000369,f
1880,Wilhelmina,0.000369,f
1880,Bridget,0.000359,f
1880,Lilla,0.000359,f
1880,Malinda,0.000359,f
1880,Vina,0.000359,f
1880,Freda,0.000348,f
1880,Gertie,0.000348,f
1880,Jeannette,0.000348,f
1880,Louella,0.000348,f
1880,Mandy,0.000348,f
1880,Roberta,0.000348,f
1880,Cassie,0.000338,f
1880,Corinne,0.000338,f
1880,Ivy,0.000338,f
1880,Melissa,0.000338,f
1880,Lyda,0.000328,f
1880,Naomi,0.000328,f
1880,Norma,0.000328,f
1880,Bell,0.000318,f
1880,Margie,0.000318,f
1880,Nona,0.000318,f
1880,Zella,0.000318,f
1880,Dovie,0.000307,f
1880,Elvira,0.000307,f
1880,Erma,0.000307,f
1880,Irma,0.000307,f
1880,Leota,0.000307,f
1880,William,0.000307,f
1880,Artie,0.000297,f
1880,Blanch,0.000297,f
1880,Charity,0.000297,f
1880,Lorena,0.000297,f
1880,Lucretia,0.000297,f
1880,Orpha,0.000297,f
1880,Alvina,0.000287,f
1880,Annette,0.000287,f
1880,Catharine,0.000287,f
1880,Elma,0.000287,f
1880,Geneva,0.000287,f
1880,Janet,0.000287,f
1880,Lee,0.000287,f
1880,Leora,0.000287,f
1880,Lona,0.000287,f
1880,Miriam,0.000287,f
1880,Zora,0.000287,f
1880,Linda,0.000277,f
1880,Octavia,0.000277,f
1880,Sudie,0.000277,f
1880,Zula,0.000277,f
1880,Adella,0.000266,f
1880,Alpha,0.000266,f
1880,Frieda,0.000266,f
1880,George,0.000266,f
1880,Joanna,0.000266,f
1880,Leonora,0.000266,f
1880,Priscilla,0.000266,f
1880,Tennie,0.000266,f
1880,Angeline,0.000256,f
1880,Docia,0.000256,f
1880,Ettie,0.000256,f
1880,Flossie,0.000256,f
1880,Hanna,0.000256,f
1880,Letha,0.000256,f
1880,Minta,0.000256,f
1880,Retta,0.000256,f
1880,Rosella,0.000256,f
1880,Adah,0.000246,f
1880,Berta,0.000246,f
1880,Elisabeth,0.000246,f
1880,Elise,0.000246,f
1880,Goldie,0.000246,f
1880,Leola,0.000246,f
1880,Margret,0.000246,f
1880,Adaline,0.000236,f
1880,Floy,0.000236,f
1880,Idella,0.000236,f
1880,Juanita,0.000236,f
1880,Lenna,0.000236,f
1880,Lucie,0.000236,f
1880,Missouri,0.000236,f
1880,Nola,0.000236,f
1880,Zoe,0.000236,f
1880,Eda,0.000225,f
1880,Isabell,0.000225,f
1880,James,0.000225,f
1880,Julie,0.000225,f
1880,Letitia,0.000225,f
1880,Madeline,0.000225,f
1880,Malissa,0.000225,f
1880,Mariah,0.000225,f
1880,Pattie,0.000225,f
1880,Vivian,0.000225,f
1880,Almeda,0.000215,f
1880,Aurelia,0.000215,f
1880,Claire,0.000215,f
1880,Dolly,0.000215,f
1880,Hazel,0.000215,f
1880,Jannie,0.000215,f
1880,Kathleen,0.000215,f
1880,Kathrine,0.000215,f
1880,Lavinia,0.000215,f
1880,Marietta,0.000215,f
1880,Melvina,0.000215,f
1880,Ona,0.000215,f
1880,Pinkie,0.000215,f
1880,Samantha,0.000215,f
1880,Susanna,0.000215,f
1880,Chloe,0.000205,f
1880,Donnie,0.000205,f
1880,Elsa,0.000205,f
1880,Gladys,0.000205,f
1880,Matie,0.000205,f
1880,Pearle,0.000205,f
1880,Vesta,0.000205,f
1880,Vinnie,0.000205,f
1880,Antoinette,0.000195,f
1880,Clementine,0.000195,f
1880,Edythe,0.000195,f
1880,Harriette,0.000195,f
1880,Libbie,0.000195,f
1880,Lilian,0.000195,f
1880,Lue,0.000195,f
1880,Lutie,0.000195,f
1880,Magdalena,0.000195,f
1880,Meda,0.000195,f
1880,Rita,0.000195,f
1880,Tena,0.000195,f
1880,Zelma,0.000195,f
1880,Adelia,0.000184,f
1880,Annetta,0.000184,f
1880,Antonia,0.000184,f
1880,Dona,0.000184,f
1880,Elizebeth,0.000184,f
1880,Georgianna,0.000184,f
1880,Gracie,0.000184,f
1880,Iona,0.000184,f
1880,Lessie,0.000184,f
1880,Leta,0.000184,f
1880,Liza,0.000184,f
1880,Mertie,0.000184,f
1880,Molly,0.000184,f
1880,Neva,0.000184,f
1880,Oma,0.000184,f
1880,Alida,0.000174,f
1880,Alva,0.000174,f
1880,Cecile,0.000174,f
1880,Cleo,0.000174,f
1880,Donna,0.000174,f
1880,Ellie,0.000174,f
1880,Ernestine,0.000174,f
1880,Evie,0.000174,f
1880,Frankie,0.000174,f
1880,Helene,0.000174,f
1880,Minna,0.000174,f
1880,Myrta,0.000174,f
1880,Prudence,0.000174,f
1880,Queen,0.000174,f
1880,Rilla,0.000174,f
1880,Savannah,0.000174,f
1880,Tessie,0.000174,f
1880,Tina,0.000174,f
1880,Agatha,0.000164,f
1880,America,0.000164,f
1880,Anita,0.000164,f
1880,Arminta,0.000164,f
1880,Dorothea,0.000164,f
1880,Ira,0.000164,f
1880,Luvenia,0.000164,f
1880,Marjorie,0.000164,f
1880,Maybelle,0.000164,f
1880,Mellie,0.000164,f
1880,Nan,0.000164,f
1880,Pearlie,0.000164,f
1880,Sidney,0.000164,f
1880,Velma,0.000164,f
1880,Clare,0.000154,f
1880,Constance,0.000154,f
1880,Dixie,0.000154,f
1880,Ila,0.000154,f
1880,Iola,0.000154,f
1880,Jimmie,0.000154,f
1880,Louvenia,0.000154,f
1880,Lucia,0.000154,f
1880,Ludie,0.000154,f
1880,Luna,0.000154,f
1880,Metta,0.000154,f
1880,Patsy,0.000154,f
1880,Phebe,0.000154,f
1880,Sophronia,0.000154,f
1880,Adda,0.000143,f
1880,Avis,0.000143,f
1880,Betsy,0.000143,f
1880,Bonnie,0.000143,f
1880,Cecil,0.000143,f
1880,Cordie,0.000143,f
1880,Emmaline,0.000143,f
1880,Ethelyn,0.000143,f
1880,Hortense,0.000143,f
1880,June,0.000143,f
1880,Louie,0.000143,f
1880,Lovie,0.000143,f
1880,Marcella,0.000143,f
1880,Melinda,0.000143,f
1880,Mona,0.000143,f
1880,Odessa,0.000143,f
1880,Veronica,0.000143,f
1880,Aimee,0.000133,f
1880,Annabel,0.000133,f
1880,Ava,0.000133,f
1880,Bella,0.000133,f
1880,Carolina,0.000133,f
1880,Cathrine,0.000133,f
1880,Christena,0.000133,f
1880,Clyde,0.000133,f
1880,Dena,0.000133,f
1880,Dolores,0.000133,f
1880,Eleanore,0.000133,f
1880,Elmira,0.000133,f
1880,Fay,0.000133,f
1880,Frank,0.000133,f
1880,Jenny,0.000133,f
1880,Kizzie,0.000133,f
1880,Lonnie,0.000133,f
1880,Loula,0.000133,f
1880,Magdalene,0.000133,f
1880,Mettie,0.000133,f
1880,Mintie,0.000133,f
1880,Peggy,0.000133,f
1880,Reba,0.000133,f
1880,Serena,0.000133,f
1880,Vida,0.000133,f
1880,Zada,0.000133,f
1880,Abigail,0.000123,f
1880,Celestine,0.000123,f
1880,Celina,0.000123,f
1880,Claudie,0.000123,f
1880,Clemmie,0.000123,f
1880,Connie,0.000123,f
1880,Daisie,0.000123,f
1880,Deborah,0.000123,f
1880,Dessa,0.000123,f
1880,Easter,0.000123,f
1880,Eddie,0.000123,f
1880,Emelia,0.000123,f
1880,Emmie,0.000123,f
1880,Imogene,0.000123,f
1880,India,0.000123,f
1880,Jeanne,0.000123,f
1880,Joan,0.000123,f
1880,Lenore,0.000123,f
1880,Liddie,0.000123,f
1880,Lotta,0.000123,f
1880,Mame,0.000123,f
1880,Nevada,0.000123,f
1880,Rachael,0.000123,f
1880,Sina,0.000123,f
1880,Willa,0.000123,f
1880,Aline,0.000113,f
1880,Beryl,0.000113,f
1880,Charles,0.000113,f
1880,Daisey,0.000113,f
1880,Dorcas,0.000113,f
1880,Edmonia,0.000113,f
1880,Effa,0.000113,f
1880,Eldora,0.000113,f
1880,Eloise,0.000113,f
1880,Emmer,0.000113,f
1880,Era,0.000113,f
1880,Gena,0.000113,f
1880,Henry,0.000113,f
1880,Iris,0.000113,f
1880,Izora,0.000113,f
1880,Lennie,0.000113,f
1880,Lissie,0.000113,f
1880,Mallie,0.000113,f
1880,Malvina,0.000113,f
1880,Mathilde,0.000113,f
1880,Mazie,0.000113,f
1880,Queenie,0.000113,f
1880,Robert,0.000113,f
1880,Rosina,0.000113,f
1880,Salome,0.000113,f
1880,Theodora,0.000113,f
1880,Therese,0.000113,f
1880,Vena,0.000113,f
1880,Wanda,0.000113,f
1880,Wilda,0.000113,f
1880,Altha,0.000102,f
1880,Anastasia,0.000102,f
1880,Besse,0.000102,f
1880,Bird,0.000102,f
1880,Birtie,0.000102,f
1880,Clarissa,0.000102,f
1880,Claude,0.000102,f
1880,Delilah,0.000102,f
1880,Diana,0.000102,f
1880,Emelie,0.000102,f
1880,Erna,0.000102,f
1880,Fern,0.000102,f
1880,Florida,0.000102,f
1880,Frona,0.000102,f
1880,Hilma,0.000102,f
1880,Joseph,0.000102,f
1880,Juliet,0.000102,f
1880,Leonie,0.000102,f
1880,Lugenia,0.000102,f
1880,Mammie,0.000102,f
1880,Manda,0.000102,f
1880,Manerva,0.000102,f
1880,Manie,0.000102,f
1880,Nella,0.000102,f
1880,Paulina,0.000102,f
1880,Philomena,0.000102,f
1880,Rae,0.000102,f
1880,Selina,0.000102,f
1880,Sena,0.000102,f
1880,Theodosia,0.000102,f
1880,Tommie,0.000102,f
1880,Una,0.000102,f
1880,Vernie,0.000102,f
1880,Adela,0.000092,f
1880,Althea,0.000092,f
1880,Amalia,0.000092,f
1880,Amber,0.000092,f
1880,Angelina,0.000092,f
1880,Annabelle,0.000092,f
1880,Anner,0.000092,f
1880,Arie,0.000092,f
1880,Clarice,0.000092,f
1880,Corda,0.000092,f
1880,Corrie,0.000092,f
1880,Dell,0.000092,f
1880,Dellar,0.000092,f
1880,Donie,0.000092,f
1880,Doris,0.000092,f
1880,Elda,0.000092,f
1880,Elinor,0.000092,f
1880,Emeline,0.000092,f
1880,Emilia,0.000092,f
1880,Esta,0.000092,f
1880,Estell,0.000092,f
1880,Etha,0.000092,f
1880,Fred,0.000092,f
1880,Hope,0.000092,f
1880,Indiana,0.000092,f
1880,Ione,0.000092,f
1880,Jettie,0.000092,f
1880,Johnnie,0.000092,f
1880,Josiephine,0.000092,f
1880,Kitty,0.000092,f
1880,Lavina,0.000092,f
1880,Leda,0.000092,f
1880,Letta,0.000092,f
1880,Mahala,0.000092,f
1880,Marcia,0.000092,f
1880,Margarette,0.000092,f
1880,Maudie,0.000092,f
1880,Maye,0.000092,f
1880,Norah,0.000092,f
1880,Oda,0.000092,f
1880,Patty,0.000092,f
1880,Paula,0.000092,f
1880,Permelia,0.000092,f
1880,Rosalia,0.000092,f
1880,Roxanna,0.000092,f
1880,Sula,0.000092,f
1880,Vada,0.000092,f
1880,Winnifred,0.000092,f
1880,Adline,0.000082,f
1880,Almira,0.000082,f
1880,Alvena,0.000082,f
1880,Arizona,0.000082,f
1880,Becky,0.000082,f
1880,Bennie,0.000082,f
1880,Bernadette,0.000082,f
1880,Camille,0.000082,f
1880,Cordia,0.000082,f
1880,Corine,0.000082,f
1880,Dicie,0.000082,f
1880,Dove,0.000082,f
1880,Drusilla,0.000082,f
1880,Elena,0.000082,f
1880,Elenora,0.000082,f
1880,Elmina,0.000082,f
1880,Ethyl,0.000082,f
1880,Evalyn,0.000082,f
1880,Evelina,0.000082,f
1880,Faye,0.000082,f
1880,Huldah,0.000082,f
1880,Idell,0.000082,f
1880,Inga,0.000082,f
1880,Irena,0.000082,f
1880,Jewell,0.000082,f
1880,Kattie,0.000082,f
1880,Lavenia,0.000082,f
1880,Leslie,0.000082,f
1880,Lovina,0.000082,f
1880,Lulie,0.000082,f
1880,Magnolia,0.000082,f
1880,Margeret,0.000082,f
1880,Margery,0.000082,f
1880,Media,0.000082,f
1880,Millicent,0.000082,f
1880,Nena,0.000082,f
1880,Ocie,0.000082,f
1880,Orilla,0.000082,f
1880,Osie,0.000082,f
1880,Pansy,0.000082,f
1880,Ray,0.000082,f
1880,Rosia,0.000082,f
1880,Rowena,0.000082,f
1880,Shirley,0.000082,f
1880,Tabitha,0.000082,f
1880,Thomas,0.000082,f
1880,Verdie,0.000082,f
1880,Walter,0.000082,f
1880,Zetta,0.000082,f
1880,Zoa,0.000082,f
1880,Zona,0.000082,f
1880,Albertina,0.000072,f
1880,Albina,0.000072,f
1880,Alyce,0.000072,f
1880,Amie,0.000072,f
1880,Angela,0.000072,f
1880,Annis,0.000072,f
1880,Carol,0.000072,f
1880,Carra,0.000072,f
1880,Clarence,0.000072,f
1880,Clarinda,0.000072,f
1880,Delphia,0.000072,f
1880,Dillie,0.000072,f
1880,Doshie,0.000072,f
1880,Drucilla,0.000072,f
1880,Etna,0.000072,f
1880,Eugenie,0.000072,f
1880,Eulalia,0.000072,f
1880,Eve,0.000072,f
1880,Felicia,0.000072,f
1880,Florance,0.000072,f
1880,Fronie,0.000072,f
1880,Geraldine,0.000072,f
1880,Gina,0.000072,f
1880,Glenna,0.000072,f
1880,Grayce,0.000072,f
1880,Hedwig,0.000072,f
1880,Jessica,0.000072,f
1880,Jossie,0.000072,f
1880,Katheryn,0.000072,f
1880,Katy,0.000072,f
1880,Lea,0.000072,f
1880,Leanna,0.000072,f
1880,Leitha,0.000072,f
1880,Leone,0.000072,f
1880,Lidie,0.000072,f
1880,Loma,0.000072,f
1880,Lular,0.000072,f
1880,Magdalen,0.000072,f
1880,Maymie,0.000072,f
1880,Minervia,0.000072,f
1880,Muriel,0.000072,f
1880,Neppie,0.000072,f
1880,Olie,0.000072,f
1880,Onie,0.000072,f
1880,Osa,0.000072,f
1880,Otelia,0.000072,f
1880,Paralee,0.000072,f
1880,Patience,0.000072,f
1880,Rella,0.000072,f
1880,Rillie,0.000072,f
1880,Rosanna,0.000072,f
1880,Theo,0.000072,f
1880,Tilda,0.000072,f
1880,Tishie,0.000072,f
1880,Tressa,0.000072,f
1880,Viva,0.000072,f
1880,Yetta,0.000072,f
1880,Zena,0.000072,f
1880,Zola,0.000072,f
1880,Abby,0.000061,f
1880,Aileen,0.000061,f
1880,Alba,0.000061,f
1880,Alda,0.000061,f
1880,Alla,0.000061,f
1880,Alverta,0.000061,f
1880,Ara,0.000061,f
1880,Ardelia,0.000061,f
1880,Ardella,0.000061,f
1880,Arrie,0.000061,f
1880,Arvilla,0.000061,f
1880,Augustine,0.000061,f
1880,Aurora,0.000061,f
1880,Bama,0.000061,f
1880,Bena,0.000061,f
1880,Byrd,0.000061,f
1880,Calla,0.000061,f
1880,Camilla,0.000061,f
1880,Carey,0.000061,f
1880,Carlotta,0.000061,f
1880,Celestia,0.000061,f
1880,Cherry,0.000061,f
1880,Cinda,0.000061,f
1880,Classie,0.000061,f
1880,Claudine,0.000061,f
1880,Clemie,0.000061,f
1880,Clifford,0.000061,f
1880,Clyda,0.000061,f
1880,Creola,0.000061,f
1880,Debbie,0.000061,f
1880,Dee,0.000061,f
1880,Dinah,0.000061,f
1880,Doshia,0.000061,f
1880,Ednah,0.000061,f
1880,Edyth,0.000061,f
1880,Eleanora,0.000061,f
1880,Electa,0.000061,f
1880,Eola,0.000061,f
1880,Erie,0.000061,f
1880,Eudora,0.000061,f
1880,Euphemia,0.000061,f
1880,Evalena,0.000061,f
1880,Evaline,0.000061,f
1880,Faith,0.000061,f
1880,Fidelia,0.000061,f
1880,Freddie,0.000061,f
1880,Golda,0.000061,f
1880,Harry,0.000061,f
1880,Helma,0.000061,f
1880,Hermine,0.000061,f
1880,Hessie,0.000061,f
1880,Ivah,0.000061,f
1880,Janette,0.000061,f
1880,Jennette,0.000061,f
1880,Joella,0.000061,f
1880,Kathryne,0.000061,f
1880,Lacy,0.000061,f
1880,Lanie,0.000061,f
1880,Lauretta,0.000061,f
1880,Leana,0.000061,f
1880,Leatha,0.000061,f
1880,Leo,0.000061,f
1880,Liller,0.000061,f
1880,Lillis,0.000061,f
1880,Louetta,0.000061,f
1880,Madie,0.000061,f
1880,Mai,0.000061,f
1880,Martina,0.000061,f
1880,Maryann,0.000061,f
1880,Melva,0.000061,f
1880,Mena,0.000061,f
1880,Mercedes,0.000061,f
1880,Merle,0.000061,f
1880,Mima,0.000061,f
1880,Minda,0.000061,f
1880,Monica,0.000061,f
1880,Nealie,0.000061,f
1880,Netta,0.000061,f
1880,Nolia,0.000061,f
1880,Nonie,0.000061,f
1880,Odelia,0.000061,f
1880,Ottilie,0.000061,f
1880,Phyllis,0.000061,f
1880,Robbie,0.000061,f
1880,Sabina,0.000061,f
1880,Sada,0.000061,f
1880,Sammie,0.000061,f
1880,Suzanne,0.000061,f
1880,Sybilla,0.000061,f
1880,Thea,0.000061,f
1880,Tressie,0.000061,f
1880,Vallie,0.000061,f
1880,Venie,0.000061,f
1880,Viney,0.000061,f
1880,Wilhelmine,0.000061,f
1880,Winona,0.000061,f
1880,Zelda,0.000061,f
1880,Zilpha,0.000061,f
1880,Adelle,0.000051,f
1880,Adina,0.000051,f
1880,Adrienne,0.000051,f
1880,Albertine,0.000051,f
1880,Alys,0.000051,f
1880,Ana,0.000051,f
1880,Araminta,0.000051,f
1880,Arthur,0.000051,f
1880,Birtha,0.000051,f
1880,Bulah,0.000051,f
1880,Caddie,0.000051,f
1880,Celie,0.000051,f
1880,Charlotta,0.000051,f
1880,Clair,0.000051,f
1880,Concepcion,0.000051,f
1880,Cordella,0.000051,f
1880,Corrine,0.000051,f
1880,Delila,0.000051,f
1880,Delphine,0.000051,f
1880,Dosha,0.000051,f
1880,Edgar,0.000051,f
1880,Elaine,0.000051,f
1880,Elisa,0.000051,f
1880,Ellar,0.000051,f
1880,Elmire,0.000051,f
1880,Elvina,0.000051,f
1880,Ena,0.000051,f
1880,Estie,0.000051,f
1880,Etter,0.000051,f
1880,Fronnie,0.000051,f
1880,Genie,0.000051,f
1880,Georgina,0.000051,f
1880,Glenn,0.000051,f
1880,Gracia,0.000051,f
1880,Guadalupe,0.000051,f
1880,Gwendolyn,0.000051,f
1880,Hassie,0.000051,f
1880,Honora,0.000051,f
1880,Icy,0.000051,f
1880,Isa,0.000051,f
1880,Isadora,0.000051,f
1880,Jesse,0.000051,f
1880,Jewel,0.000051,f
1880,Joe,0.000051,f
1880,Johannah,0.000051,f
1880,Juana,0.000051,f
1880,Judith,0.000051,f
1880,Judy,0.000051,f
1880,Junie,0.000051,f
1880,Lavonia,0.000051,f
1880,Lella,0.000051,f
1880,Lemma,0.000051,f
1880,Letty,0.000051,f
1880,Linna,0.000051,f
1880,Littie,0.000051,f
1880,Lollie,0.000051,f
1880,Lorene,0.000051,f
1880,Louis,0.000051,f
1880,Love,0.000051,f
1880,Lovisa,0.000051,f
1880,Lucina,0.000051,f
1880,Lynn,0.000051,f
1880,Madora,0.000051,f
1880,Mahalia,0.000051,f
1880,Manervia,0.000051,f
1880,Manuela,0.000051,f
1880,Margarett,0.000051,f
1880,Margaretta,0.000051,f
1880,Margarita,0.000051,f
1880,Marilla,0.000051,f
1880,Mignon,0.000051,f
1880,Mozella,0.000051,f
1880,Natalie,0.000051,f
1880,Nelia,0.000051,f
1880,Nolie,0.000051,f
1880,Omie,0.000051,f
1880,Opal,0.000051,f
1880,Ossie,0.000051,f
1880,Ottie,0.000051,f
1880,Ottilia,0.000051,f
1880,Parthenia,0.000051,f
1880,Penelope,0.000051,f
1880,Pinkey,0.000051,f
1880,Pollie,0.000051,f
1880,Rennie,0.000051,f
1880,Reta,0.000051,f
1880,Roena,0.000051,f
1880,Rosalee,0.000051,f
1880,Roseanna,0.000051,f
1880,Ruthie,0.000051,f
1880,Sabra,0.000051,f
1880,Sannie,0.000051,f
1880,Selena,0.000051,f
1880,Sibyl,0.000051,f
1880,Tella,0.000051,f
1880,Tempie,0.000051,f
1880,Tennessee,0.000051,f
1880,Teressa,0.000051,f
1880,Texas,0.000051,f
1880,Theda,0.000051,f
1880,Thelma,0.000051,f
1880,Thursa,0.000051,f
1880,Ula,0.000051,f
1880,Vannie,0.000051,f
1880,Verona,0.000051,f
1880,Vertie,0.000051,f
1880,Wilma,0.000051,f
1880,Adell,0.000041,f
1880,Aggie,0.000041,f
1880,Alcie,0.000041,f
1880,Alfreda,0.000041,f
1880,Alicia,0.000041,f
1880,Allene,0.000041,f
1880,Almyra,0.000041,f
1880,Anastacia,0.000041,f
